customer_id,month,salary_credit,monthly_spending,account_balance
463,4,36185,23530,292056
463,5,40356,24755,282945
463,6,43778,25372,298544
463,7,37549,22586,294658
463,8,36323,20843,299198
463,9,36207,25211,286405
463,10,39306,29023,296997
463,11,36843,28420,298824
463,12,43225,25693,289456
464,1,48454,36810,371907
464,2,52546,31695,362018
464,3,51150,27565,371568
464,4,53623,34064,366382
464,5,53978,31172,364800
464,6,47280,26895,368699
464,7,46801,31007,370397
464,8,48273,36733,362407
464,9,48720,29979,364028
464,10,53773,36854,363956
464,11,47851,36287,357630
464,12,51698,31280,368829
465,1,102645,39985,436421
465,2,108964,45645,423711
465,3,104012,46004,435626
465,4,108545,36620,429628
465,5,96593,44912,432740
465,6,96561,42650,425886
465,7,93330,43240,428803
465,8,95473,40160,432685
465,9,95564,42636,432689
465,10,94536,39358,424799
465,11,104996,38023,426541
465,12,107229,50320,431274
466,1,76835,34654,514783
466,2,71696,30545,519424
466,3,66015,31237,530613
466,4,67529,27726,533432
466,5,68380,26296,517072
466,6,63050,34241,524832
466,7,66886,29148,520903
466,8,71512,30783,521471
466,9,72774,30370,523342
466,10,70288,29002,517295
466,11,71337,32116,525152
466,12,75412,33655,518894
467,1,52241,14556,350067
467,2,46127,20669,334850
467,3,47829,16485,345749
467,4,51018,20551,352622
467,5,53741,14830,350824
467,6,49231,15798,340058
467,7,49519,20625,340237
467,8,54896,14968,340670
467,9,54358,17618,351400
467,10,46263,16448,351941
467,11,47721,14076,343446
467,12,49531,18001,344580
468,1,154493,80854,809568
468,2,152333,77541,818287
468,3,143167,81282,815993
468,4,161491,80216,803895
468,5,141718,78645,803528
468,6,157799,62795,800986
468,7,156277,68780,818805
468,8,151753,60012,816891
468,9,154788,66176,811271
468,10,142343,77283,803409
468,11,153720,62716,803737
468,12,145859,69976,808530
469,1,63971,29672,222105
469,2,68717,36489,229402
469,3,68414,38003,222958
469,4,68344,34120,224984
469,5,70078,34342,213572
469,6,73842,41384,215074
469,7,75383,41006,227525
469,8,75033,43882,230531
469,9,66544,43147,215102
469,10,73940,36326,223865
469,11,68404,36104,223405
469,12,67137,36409,226217
470,1,53066,23449,252643
470,2,47005,21254,253569
470,3,52874,22226,243883
470,4,49836,25727,252712
470,5,52516,25254,241036
470,6,53539,25664,249652
470,7,50955,24689,243570
470,8,46312,24139,236173
470,9,51028,20762,242822
470,10,54509,19087,250590
470,11,49859,22001,254540
470,12,48861,24029,236146
471,1,28028,22032,181419
471,2,31593,20731,180813
471,3,30996,21420,175606
471,4,29976,16518,171335
471,5,29129,19930,176078
471,6,29542,19591,180868
471,7,31245,21248,185799
471,8,30171,17400,178554
471,9,30539,20418,172157
471,10,27218,14734,177114
471,11,31103,17693,174558
471,12,30371,17719,176601
472,1,69179,40020,187305
472,2,64917,44714,202927
472,3,71496,44166,196173
472,4,63622,42937,187012
472,5,69964,47452,202492
472,6,66146,40779,191709
472,7,70164,48220,202697
472,8,67832,41448,187599
472,9,69766,47865,189237
472,10,75051,43474,189400
472,11,74189,43097,198857
472,12,75843,42041,192670
473,1,145925,103598,1164346
473,2,162264,95057,1162241
473,3,143812,123387,1159318
473,4,153212,116745,1159316
473,5,161523,107876,1169234
473,6,146682,84061,1173408
473,7,146376,120743,1171396
473,8,163310,116630,1169853
473,9,148331,103707,1175530
473,10,139031,99064,1176196
473,11,144089,105878,1171180
473,12,159928,85257,1170901
474,1,158001,66469,1054308
474,2,159333,51022,1047380
474,3,164168,52253,1052561
474,4,141485,55111,1051556
474,5,150854,70982,1048886
474,6,146303,49570,1052066
474,7,140135,62763,1049633
474,8,139533,56474,1057298
474,9,146728,53558,1063514
474,10,152188,58949,1054541
474,11,151310,54276,1046445
474,12,152462,67937,1046871
475,1,40529,26547,298480
475,2,38804,25387,307464
475,3,40802,19417,300893
475,4,42198,22261,302195
475,5,36272,22068,311949
475,6,38380,23109,307210
475,7,36773,24946,305175
475,8,39862,22869,298484
475,9,39740,25839,299604
475,10,38336,23919,309075
475,11,40834,22248,316518
475,12,37855,27137,305927
476,1,180606,120552,944413
476,2,206174,127092,937822
476,3,192470,96547,929846
476,4,202397,101224,947334
476,5,187255,103894,938950
476,6,181675,100643,942286
476,7,195083,92162,948367
476,8,210083,104231,944891
476,9,219614,124790,945573
476,10,205531,94362,945084
476,11,193057,90542,930489
476,12,219359,96374,941686
477,1,200082,88721,747601
477,2,184143,92613,758548
477,3,204632,73865,749215
477,4,207188,79446,751730
477,5,194710,85696,750858
477,6,201839,75752,758613
477,7,180126,72810,749340
477,8,185032,79588,766144
477,9,193996,88993,765498
477,10,198035,81633,765869
477,11,194919,73099,747609
477,12,183378,87449,748786
478,1,64634,21184,354857
478,2,76865,28106,354812
478,3,74901,24160,351702
478,4,73646,26887,353549
478,5,75284,23896,364359
478,6,71752,30216,346368
478,7,74355,23104,352593
478,8,73667,30764,353973
478,9,71553,21233,355566
478,10,76971,25293,351482
478,11,69031,30465,364339
478,12,73647,30703,356303
479,1,101916,43468,337141
479,2,108645,49737,350333
479,3,95002,49964,347921
479,4,107642,44043,335828
479,5,93926,62262,351910
479,6,106655,57673,335280
479,7,93436,43722,351377
479,8,94882,60750,335158
479,9,106378,62332,345312
479,10,106609,46358,336175
479,11,104224,61752,349258
479,12,107707,56518,352712
480,1,70813,24580,551050
480,2,64448,27236,558984
480,3,63169,25785,558539
480,4,69492,25446,557025
480,5,75795,29456,557031
480,6,73041,22321,553999
480,7,65209,22392,551099
480,8,71973,31125,556147
480,9,76902,30630,548746
480,10,73294,25115,564950
480,11,70221,33098,565365
480,12,74702,31106,558840
481,1,32407,21888,174799
481,2,31295,18290,181656
481,3,27922,15432,175860
481,4,31152,16585,174027
481,5,31032,17824,179743
481,6,27612,21363,177355
481,7,31266,17812,168926
481,8,28889,17054,187818
481,9,32478,15311,187351
481,10,31365,19330,185414
481,11,29957,19874,177346
481,12,30135,18574,187790
482,1,187663,102916,1116565
482,2,181723,86984,1107689
482,3,190228,111469,1108318
482,4,182877,88592,1102356
482,5,199260,92956,1119158
482,6,217037,109573,1104394
482,7,208526,101814,1111857
482,8,215754,116883,1117931
482,9,195842,104412,1103095
482,10,207594,93135,1103240
482,11,219275,112823,1119218
482,12,190740,88376,1104326
483,1,210131,154994,1243150
483,2,182229,152985,1257086
483,3,202315,129296,1242906
483,4,214789,134863,1242846
483,5,218975,116838,1239506
483,6,219012,141872,1257666
483,7,203940,135258,1254037
483,8,191095,142078,1239965
483,9,185314,118108,1248557
483,10,182904,117602,1253344
483,11,183884,155964,1244837
483,12,197469,152710,1247677
484,1,46944,26030,342281
484,2,54115,23782,359961
484,3,51043,26140,349762
484,4,49080,29707,359372
484,5,49186,30571,344731
484,6,49513,30298,353895
484,7,46618,29996,354573
484,8,52266,26190,349016
484,9,45736,23740,360179
484,10,46810,27019,348819
484,11,47817,31066,345005
484,12,52984,32133,344496
485,1,140282,121798,596729
485,2,159184,86672,603783
485,3,158497,85225,598686
485,4,140722,102797,604938
485,5,146805,113673,598984
485,6,149931,95583,602690
485,7,136310,83390,605118
485,8,159340,109460,607237
485,9,140354,91250,600590
485,10,136956,85153,600092
485,11,152518,97672,611151
485,12,148719,90796,605135
486,1,41630,25481,120325
486,2,41615,28610,117504
486,3,38318,24363,112439
486,4,41094,25761,126132
486,5,38407,30989,110975
486,6,43789,28975,107932
486,7,42469,23137,124374
486,8,37112,27082,125139
486,9,36694,21355,120818
486,10,36952,25452,110580
486,11,37363,21565,109704
486,12,41774,22949,124222
487,1,148595,61553,1143272
487,2,155349,61488,1147329
487,3,148524,58189,1130617
487,4,154425,66602,1136355
487,5,136774,75584,1148956
487,6,156762,60169,1138240
487,7,151018,61262,1143732
487,8,146964,77463,1133625
487,9,135338,64269,1133034
487,10,163470,80353,1147202
487,11,148927,59542,1130932
487,12,158667,54807,1142213
488,1,39154,16708,155276
488,2,42014,15983,155500
488,3,39987,13541,149363
488,4,40723,16417,151069
488,5,40389,16064,148603
488,6,38133,17333,151507
488,7,41693,16134,154149
488,8,42212,17207,149552
488,9,36762,13972,152975
488,10,38697,13406,135949
488,11,42454,14088,155766
488,12,41994,16806,150499
489,1,106387,56305,684674
489,2,108254,54858,690058
489,3,105912,61033,688088
489,4,96898,47098,689815
489,5,101663,54302,700799
489,6,100617,65492,692481
489,7,90659,59755,682233
489,8,102499,48275,682239
489,9,108195,44418,692161
489,10,103721,44611,684104
489,11,96139,48956,687125
489,12,102650,56300,698270
490,1,65966,39496,153272
490,2,73314,42132,161080
490,3,76600,35340,161435
490,4,67815,40095,147405
490,5,67718,44607,161343
490,6,65361,36552,149074
490,7,70402,49722,151015
490,8,64096,44751,149694
490,9,69480,46342,161169
490,10,72047,51178,151904
490,11,64533,48565,146703
490,12,75055,47581,155575
491,1,90447,37110,324876
491,2,106959,38311,332801
491,3,109600,31607,335198
491,4,100573,32237,326136
491,5,101247,41656,325891
491,6,92571,32511,326932
491,7,104655,38500,325351
491,8,104534,33419,336194
491,9,109941,29858,330457
491,10,92950,31275,332029
491,11,92995,41523,327377
491,12,107235,29754,339232
492,1,149264,86518,1117280
492,2,161904,116794,1121630
492,3,162140,87415,1134690
492,4,141980,100109,1126997
492,5,156862,87988,1120004
492,6,138745,113462,1126881
492,7,139011,110211,1128160
492,8,137047,122245,1130576
492,9,154785,115673,1130632
492,10,142411,90961,1119336
492,11,145996,114110,1122373
492,12,145337,114918,1116283
493,1,101186,60845,400263
493,2,106945,51269,392331
493,3,109071,62455,382264
493,4,105098,53021,399136
493,5,104762,61484,387573
493,6,107798,46092,399783
493,7,108097,52797,396115
493,8,90049,64655,389923
493,9,107694,61445,386408
493,10,105238,50043,391109
493,11,93418,54157,385433
493,12,92464,65361,399767
494,1,31790,14109,71836
494,2,28056,14319,66668
494,3,31375,11559,70069
494,4,27234,12090,75266
494,5,29932,14031,71016
494,6,32144,13738,68857
494,7,31249,13824,74743
494,8,31050,12562,63936
494,9,30413,11075,65151
494,10,32975,10993,58807
494,11,27567,13294,67248
494,12,28801,14454,69872
495,1,54417,20194,211367
495,2,49703,20472,208750
495,3,52696,25256,199563
495,4,51256,18399,209818
495,5,46332,16997,195822
495,6,47208,23519,209976
495,7,46834,21933,191867
495,8,45980,24392,191972
495,9,51552,24393,196290
495,10,53716,21442,194328
495,11,52723,24907,202109
495,12,52275,17484,193996
496,1,38524,27122,171300
496,2,36125,28525,182458
496,3,37220,31769,169947
496,4,40568,30328,173216
496,5,42649,30796,183169
496,6,41022,32363,168650
496,7,41850,31485,168074
496,8,40957,30402,181051
496,9,36069,24855,170774
496,10,37503,25449,167820
496,11,43327,24863,172970
496,12,37752,34363,171991
497,1,155029,96478,374785
497,2,164062,120371,366066
497,3,157506,103190,372295
497,4,157998,90069,373919
497,5,163265,117092,364286
497,6,145802,108370,376544
497,7,141525,118639,377858
497,8,143024,97701,367867
497,9,143004,110931,372060
497,10,153634,108473,378758
497,11,140038,115472,368859
497,12,154547,100484,374303
498,1,64898,30715,219274
498,2,71415,26635,219071
498,3,75617,29965,215175
498,4,75109,36087,229166
498,5,63461,29530,220863
498,6,73948,28660,228182
498,7,65539,35368,233052
498,8,70287,33050,227532
498,9,72523,33840,216228
498,10,70081,34348,215787
498,11,66284,31632,217749
498,12,74739,38824,232003
499,1,146873,56636,946540
499,2,147269,44877,938728
499,3,148229,46676,946519
499,4,136449,56801,954585
499,5,145532,58310,949887
499,6,160185,61694,947261
499,7,161990,61727,949387
499,8,155790,55571,951034
499,9,140886,66166,952572
499,10,145969,57704,945371
499,11,148467,44653,949491
499,12,164517,55992,937570
500,1,151169,91892,687379
500,2,159212,71749,676368
500,3,146608,83845,687954
500,4,135949,99357,684638
500,5,142650,76013,688922
500,6,148960,97994,684758
500,7,138110,67983,670560
500,8,139422,75358,673097
500,9,156551,80498,678503
500,10,135947,88526,680639
500,11,152850,101791,683553
500,12,135387,90339,673213
501,1,63720,24190,268838
501,2,73891,31275,279972
501,3,72297,26577,275217
501,4,66110,23075,274836
501,5,69510,24133,281024
501,6,73947,22118,279452
501,7,72349,21643,265704
501,8,69824,22193,283331
501,9,71580,24214,274856
501,10,75545,22490,270538
501,11,65531,21255,266196
501,12,71461,30531,276058
502,1,91629,42521,304117
502,2,98495,47438,312426
502,3,105525,32114,312624
502,4,100566,32350,300513
502,5,109112,38462,312609
502,6,93610,46792,316468
502,7,100319,41128,308376
502,8,105251,33858,307792
502,9,90829,33320,313325
502,10,106854,39730,311147
502,11,107204,38773,312079
502,12,103057,36778,314493
503,1,52312,33415,277543
503,2,50489,32469,263296
503,3,54431,23975,264243
503,4,52190,26160,272885
503,5,54027,28343,266348
503,6,47133,24758,267155
503,7,45003,30680,282082
503,8,48343,25414,270315
503,9,52467,32502,270098
503,10,48460,25317,264291
503,11,45000,33464,278041
503,12,51203,30415,277812
504,1,50471,31587,282542
504,2,47390,31243,278497
504,3,46165,34321,271118
504,4,51290,25447,275154
504,5,47427,30975,282900
504,6,46269,25982,273208
504,7,51253,28767,283398
504,8,53441,34766,280218
504,9,50895,30927,282149
504,10,54150,28412,280786
504,11,50820,34999,278938
504,12,52692,27035,277245
505,1,163286,62177,702878
505,2,162208,65061,703890
505,3,150106,59126,700526
505,4,152199,51653,703620
505,5,155698,50868,704347
505,6,148143,75042,703068
505,7,163852,57914,693220
505,8,149579,71047,702290
505,9,147534,57781,690513
505,10,146248,56354,696855
505,11,136659,65703,702704
505,12,149220,64818,697212
506,1,37149,19331,174884
506,2,43126,18558,172213
506,3,42090,20227,167701
506,4,43327,23116,180083
506,5,39669,21841,170855
506,6,39417,23125,169839
506,7,39720,21154,181569
506,8,41489,24298,169712
506,9,41777,18598,168265
506,10,37289,20595,169863
506,11,40633,26283,163684
506,12,42966,20796,162844
507,1,144863,117483,1156725
507,2,149749,104670,1159904
507,3,142519,122329,1154373
507,4,147405,119927,1170697
507,5,156565,96389,1152362
507,6,151763,99397,1158485
507,7,156654,86773,1162191
507,8,160729,120745,1153507
507,9,156385,108715,1158942
507,10,148271,116786,1165686
507,11,162442,103985,1162306
507,12,159448,107727,1164382
508,1,32039,10809,164540
508,2,27789,12173,160842
508,3,27061,14095,153499
508,4,28787,11180,168702
508,5,29229,13411,157522
508,6,28745,13471,155077
508,7,29732,13619,167658
508,8,32463,12481,153351
508,9,32984,12387,160143
508,10,27276,11838,155677
508,11,31188,12406,166618
508,12,28038,10961,167054
509,1,104106,53405,549901
509,2,90949,61583,542989
509,3,105764,62138,536294
509,4,106906,58256,536357
509,5,95026,62995,533549
509,6,103851,48303,540045
509,7,91588,51353,546071
509,8,94603,57133,535364
509,9,97747,56414,550443
509,10,107375,56117,537929
509,11,92519,60944,546759
509,12,91128,52063,531369
510,1,91172,63698,487219
510,2,104114,59924,483249
510,3,91092,61172,489344
510,4,106360,46817,486653
510,5,97296,58715,491305
510,6,100168,61833,490399
510,7,104315,64183,496841
510,8,107802,67698,495525
510,9,95440,65001,496475
510,10,95531,67941,492111
510,11,96715,67669,486302
510,12,101655,65587,490812
511,1,27642,24056,177059
511,2,32857,25967,165489
511,3,27091,23517,176813
511,4,30904,24496,163992
511,5,30974,20268,180175
511,6,32301,23648,178066
511,7,31751,20167,161765
511,8,32982,23343,163425
511,9,30359,21036,165790
511,10,32135,22358,178046
511,11,32206,20823,179972
511,12,32054,21753,174749
512,1,39910,28184,246292
512,2,40999,23098,242810
512,3,39153,25367,253461
512,4,42094,23020,242589
512,5,40112,30800,246047
512,6,39324,25143,247495
512,7,37639,25490,258083
512,8,41091,26575,252774
512,9,36917,24525,243117
512,10,42663,20786,240761
512,11,37393,24900,251265
512,12,40011,23418,246456
513,1,63321,24781,518596
513,2,66948,31995,501585
513,3,75169,24223,518834
513,4,75722,31707,517551
513,5,68329,28363,514291
513,6,67662,29921,518803
513,7,76434,25288,517274
513,8,72987,24010,516940
513,9,64318,33377,502946
513,10,63561,33793,504339
513,11,75160,33064,505241
513,12,72532,31736,513492
514,1,30638,23341,136500
514,2,27034,21328,139788
514,3,29950,24322,146809
514,4,29469,24610,129344
514,5,32857,22346,143100
514,6,28717,23969,129265
514,7,28409,19593,136219
514,8,30901,21742,137834
514,9,32803,17152,144023
514,10,27487,24605,139618
514,11,32703,18290,147283
514,12,32001,19435,147286
515,1,51588,35944,118892
515,2,47824,29805,120214
515,3,50877,31965,123778
515,4,49277,37251,127759
515,5,49531,32264,135087
515,6,52977,30632,131316
515,7,46753,39140,121233
515,8,52721,32336,133162
515,9,48843,41403,121116
515,10,48858,39217,131897
515,11,54379,38517,127799
515,12,50624,31196,128893
516,1,75126,53614,460906
516,2,74884,51142,468431
516,3,74369,53102,462358
516,4,72524,49310,465873
516,5,63515,54951,469682
516,6,71803,57673,453671
516,7,74148,59825,466127
516,8,73572,54690,471179
516,9,72780,59458,456446
516,10,75147,61288,455559
516,11,67554,49879,458832
516,12,66540,57319,463417
517,1,49796,41828,406675
517,2,52571,32405,391324
517,3,49564,30616,389922
517,4,52981,30050,402133
517,5,51595,39457,394611
517,6,52606,31643,394823
517,7,51113,39753,405304
517,8,54162,29213,403044
517,9,49808,39525,394571
517,10,53523,41024,399858
517,11,54404,35551,393953
517,12,48904,34150,390500
518,1,32681,18016,195295
518,2,27230,13392,199918
518,3,29625,14769,187298
518,4,31168,15690,196271
518,5,28672,15339,188135
518,6,31192,16343,184629
518,7,28407,18236,203894
518,8,31661,16934,200045
518,9,29456,14740,187519
518,10,29982,19794,191612
518,11,28089,16059,203234
518,12,27237,19191,184741
519,1,42622,21077,192484
519,2,37636,17598,191998
519,3,42194,14061,183752
519,4,37881,20208,187324
519,5,38128,16564,180916
519,6,36753,20002,186964
519,7,41133,16359,194413
519,8,36488,20084,183535
519,9,41203,17563,197344
519,10,38849,16864,183786
519,11,43971,14169,197366
519,12,36948,17255,190355
520,1,91586,31869,216066
520,2,92328,35443,214263
520,3,94941,38079,202740
520,4,101450,40671,218916
520,5,93023,42047,211399
520,6,96936,42846,215893
520,7,104748,36019,202247
520,8,98086,35920,213246
520,9,95417,38475,203090
520,10,101477,34399,212455
520,11,107118,39726,202897
520,12,98692,38830,211968
521,1,146892,114831,1013578
521,2,146364,105051,1002064
521,3,152400,101907,1017174
521,4,138509,87194,1011530
521,5,141660,100178,1008064
521,6,152097,80128,1009538
521,7,137396,88242,1003686
521,8,141461,98747,1009889
521,9,161847,117123,1012007
521,10,143873,79231,1003292
521,11,145388,81969,1018295
521,12,136176,106728,999881
522,1,196724,72118,1184177
522,2,196770,89082,1171284
522,3,190173,89230,1189322
522,4,210848,89989,1189136
522,5,216035,66077,1171186
522,6,207885,84885,1177690
522,7,180279,81275,1185570
522,8,183017,88007,1181948
522,9,213678,90894,1181897
522,10,207050,77353,1182854
522,11,197410,75634,1185305
522,12,216709,72793,1182289
523,1,138930,65476,1144320
523,2,155209,69442,1131221
523,3,162799,79441,1141033
523,4,155893,81797,1137503
523,5,140733,76193,1137240
523,6,158775,65201,1129443
523,7,158320,69957,1143892
523,8,155556,83166,1146240
523,9,143719,65775,1140580
523,10,145767,61292,1129907
523,11,137835,70561,1147877
523,12,161764,69722,1138869
524,1,32082,14498,63733
524,2,27413,16998,72169
524,3,29303,17152,57328
524,4,31941,13579,56515
524,5,28143,17193,68751
524,6,28234,16087,66251
524,7,30757,18193,68457
524,8,28556,18388,53386
524,9,27410,16653,67224
524,10,31283,13101,67370
524,11,29144,17908,64559
524,12,30095,16512,56625
525,1,46275,25826,196308
525,2,51218,27930,190953
525,3,51514,22206,191368
525,4,48132,26361,199703
525,5,51933,28490,207818
525,6,46524,30426,192477
525,7,51125,22044,192889
525,8,46094,30572,198100
525,9,51537,24342,196833
525,10,54532,31603,192858
525,11,47949,21302,203901
525,12,54558,31749,197497
526,1,28817,19659,206970
526,2,29461,23763,208566
526,3,28634,19705,209782
526,4,27809,22986,209885
526,5,32393,18307,198036
526,6,27692,22449,208272
526,7,28015,22096,211530
526,8,29163,22621,198712
526,9,32255,26016,207522
526,10,30477,20507,203056
526,11,28492,24990,213448
526,12,32956,20505,212032
527,1,28763,13082,115737
527,2,28705,10898,118783
527,3,28924,15653,117302
527,4,27272,11133,118596
527,5,28367,14162,118175
527,6,32061,10889,124709
527,7,32555,12101,119274
527,8,31842,12030,111150
527,9,31579,14427,120493
527,10,32422,11090,125493
527,11,32726,10951,110193
527,12,30888,10985,109832
528,1,40033,32420,124896
528,2,36757,25227,125264
528,3,36972,30146,133212
528,4,38316,28090,132955
528,5,37274,24737,133129
528,6,37038,24162,125261
528,7,38215,24399,131572
528,8,37942,25675,132450
528,9,43979,29501,139156
528,10,37786,24956,135285
528,11,41912,22868,129327
528,12,42301,28276,122786
529,1,215734,76777,548725
529,2,203422,100782,553404
529,3,199418,104916,544216
529,4,202686,83101,539627
529,5,200729,95497,546453
529,6,214847,76062,548028
529,7,201850,77285,549845
529,8,180495,108183,553049
529,9,195648,89953,553974
529,10,208047,107606,548226
529,11,217148,106547,539948
529,12,206777,86386,541705
530,1,63266,31937,238406
530,2,66143,29363,231138
530,3,69067,35047,236156
530,4,67860,28105,229874
530,5,66561,35662,225082
530,6,68540,34419,240116
530,7,63184,32001,226824
530,8,64712,28728,238026
530,9,72660,34242,236972
530,10,64063,32875,227757
530,11,69708,32869,222716
530,12,73780,30576,226704
531,1,208356,127470,489947
531,2,213629,104246,487089
531,3,190427,104160,486771
531,4,199214,92242,474881
531,5,202974,96698,475765
531,6,195801,97842,488315
531,7,197994,110201,477112
531,8,208116,124105,475035
531,9,181665,120441,471411
531,10,187083,127925,476531
531,11,208321,90090,471873
531,12,211636,127817,484782
532,1,41452,26847,99394
532,2,41682,28658,84494
532,3,39326,25189,96855
532,4,36620,30503,94803
532,5,36166,24074,86676
532,6,38735,24548,93037
532,7,38173,26005,97379
532,8,43405,26009,100244
532,9,41828,30421,102604
532,10,38922,23854,100853
532,11,38314,31763,95729
532,12,37226,30028,100474
533,1,54941,16441,136112
533,2,45941,15687,138571
533,3,50653,14487,131061
533,4,45420,15111,142167
533,5,50888,15448,130385
533,6,48700,19809,136451
533,7,54613,20263,149321
533,8,49333,19734,138882
533,9,54472,20854,146779
533,10,54672,18804,146868
533,11,45808,15519,135662
533,12,54086,16409,144540
534,1,27894,21199,78180
534,2,29840,21007,66355
534,3,27708,19112,73833
534,4,31460,22150,82283
534,5,30066,17562,80120
534,6,28470,21850,69657
534,7,27436,18668,64137
534,8,27845,22284,75380
534,9,28993,25307,70815
534,10,28386,18523,70491
534,11,27739,21053,69087
534,12,31448,22193,82460
535,1,103756,76850,492551
535,2,107514,78512,496088
535,3,102941,56531,497017
535,4,104210,60794,483810
535,5,108577,73793,487837
535,6,91335,55396,490590
535,7,102417,66282,481599
535,8,103791,58566,491707
535,9,104912,77646,492956
535,10,102619,66504,490646
535,11,106175,58529,501194
535,12,100204,81659,496320
536,1,97168,50675,235448
536,2,109406,59946,235166
536,3,98770,51887,234545
536,4,107836,45642,242469
536,5,94079,48710,241101
536,6,104542,45730,233524
536,7,109436,63732,242296
536,8,95324,51591,234604
536,9,99202,47256,239828
536,10,109872,49545,236500
536,11,93101,57639,228956
536,12,90405,54307,239129
537,1,66699,57034,195181
537,2,73979,47557,176998
537,3,68785,52100,192861
537,4,69334,52508,181989
537,5,69695,60621,186874
537,6,73341,54764,183775
537,7,67471,55321,191653
537,8,76618,57383,181683
537,9,75758,53858,187198
537,10,74956,61872,189630
537,11,76911,51652,182058
537,12,64007,50668,180208
538,1,196673,146810,681164
538,2,193032,113339,687703
538,3,180766,160622,675777
538,4,218984,156218,681007
538,5,184115,154601,691965
538,6,205209,115365,693561
538,7,182248,161833,680647
538,8,197358,122200,673958
538,9,206091,158784,676748
538,10,207676,117195,676723
538,11,189974,112097,682787
538,12,188025,113377,681500
539,1,181231,93270,1176209
539,2,218840,102448,1171022
539,3,197619,85012,1167458
539,4,208494,98536,1167472
539,5,212801,105429,1160761
539,6,219387,79917,1165669
539,7,219956,82952,1174456
539,8,199070,100414,1159242
539,9,201467,94816,1156905
539,10,182687,79531,1170136
539,11,209098,89859,1170745
539,12,181775,85452,1173460
540,1,101430,72258,442542
540,2,91916,70870,443491
540,3,109865,77546,441262
540,4,90041,84953,432760
540,5,108658,59271,447307
540,6,94761,63967,433014
540,7,90092,75552,448805
540,8,109641,69765,447679
540,9,97662,74469,437842
540,10,101466,84937,435443
540,11,98012,59202,441925
540,12,96039,67886,447975
541,1,75794,40192,233192
541,2,70938,39904,236157
541,3,67142,38882,245485
541,4,76709,42087,241989
541,5,66546,39122,240723
541,6,72006,43201,242680
541,7,75046,50127,241279
541,8,68175,38727,232560
541,9,69934,50283,236259
541,10,70178,43775,241954
541,11,65067,39517,235216
541,12,74217,43678,235431
542,1,155682,59494,1067082
542,2,141420,57359,1082942
542,3,144639,64962,1081587
542,4,162459,57888,1068400
542,5,141918,75900,1067634
542,6,159737,72437,1064738
542,7,147242,57169,1078702
542,8,156082,77838,1083511
542,9,136458,68957,1068171
542,10,148836,66808,1064194
542,11,138181,74399,1072560
542,12,142274,57536,1071676
543,1,96415,76619,663261
543,2,108523,73759,667718
543,3,106604,60691,673546
543,4,98169,72635,669172
543,5,98042,55196,666369
543,6,102405,77692,677487
543,7,103067,67807,665711
543,8,97502,74786,668913
543,9,100206,66014,678026
543,10,102879,58621,670467
543,11,109558,81411,665473
543,12,105031,75091,679294
544,1,104749,62466,633169
544,2,92764,62981,625416
544,3,108819,49274,635092
544,4,109489,45054,624914
544,5,104662,56537,622624
544,6,99771,55092,628137
544,7,109365,60124,631365
544,8,93917,50080,639886
544,9,96155,43291,640922
544,10,101332,51791,635140
544,11,93930,60962,632050
544,12,107313,55743,633394
545,1,185799,127837,880157
545,2,201234,173300,899039
545,3,213619,127783,885407
545,4,188761,121730,883837
545,5,200138,150531,891802
545,6,192371,120547,899108
545,7,216570,118759,883582
545,8,189421,131038,887066
545,9,214374,139691,879313
545,10,189291,130037,892902
545,11,182474,120021,896709
545,12,202268,141488,893586
546,1,52876,31235,215274
546,2,46591,26390,205968
546,3,52199,25050,209269
546,4,54590,33814,215306
546,5,52723,29997,215064
546,6,53852,23760,213571
546,7,50947,26652,206364
546,8,46457,26397,217046
546,9,50245,29673,202022
546,10,50067,31473,203120
546,11,52341,31559,205844
546,12,45677,23281,205222
547,1,194962,120119,1311230
547,2,181857,119068,1326832
547,3,190562,115492,1322998
547,4,193961,124820,1329807
547,5,213604,146799,1322759
547,6,187793,141941,1316328
547,7,212455,146959,1322682
547,8,191776,107364,1310498
547,9,198751,155633,1322117
547,10,200903,138731,1314061
547,11,203132,116575,1327330
547,12,180674,141408,1325508
548,1,146569,91799,426899
548,2,152059,93603,423806
548,3,155504,104730,414043
548,4,146536,114726,411955
548,5,142773,107493,425935
548,6,138750,103967,422122
548,7,149427,102225,420160
548,8,144247,88349,423394
548,9,143596,115680,429255
548,10,152346,119483,430270
548,11,155234,80112,420747
548,12,136841,92410,422069
549,1,141817,103973,314465
549,2,136597,85883,313523
549,3,148876,93341,299699
549,4,142610,86009,313103
549,5,141967,79224,299241
549,6,136370,106637,310294
549,7,144249,98659,297536
549,8,142655,89189,315776
549,9,158933,114021,311031
549,10,156789,111107,309911
549,11,151571,106721,307421
549,12,135231,89867,300207
550,1,47396,25435,239977
550,2,49266,25562,236447
550,3,47249,21327,237498
550,4,47915,29662,223876
550,5,50337,23916,226932
550,6,54205,29508,231346
550,7,48082,31222,241389
550,8,47135,30393,227678
550,9,48482,28602,231340
550,10,45399,27265,235829
550,11,48445,24125,238442
550,12,48713,29877,225464
551,1,98620,74784,434454
551,2,100719,69568,423770
551,3,99121,80641,428114
551,4,90235,76905,433361
551,5,94350,62469,429926
551,6,95101,62718,428543
551,7,97850,82236,422630
551,8,96509,69728,425699
551,9,103416,68562,432547
551,10,92545,66448,429379
